SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
+236s,6.144,12,10,protocol,7.5,320,0,0,562,0,0,0,0,0,0,0,0,0,0,0,3942.93
+237s,6.144,12,10,protocol,7.5,320,0,0,626,0,0,0,0,0,0,0,0,0,0,0,3928.21
+238s,6.144,12,10,protocol,7.5,320,0,0,640,0,0,0,0,0,0,0,0,0,0,0,3913.86
+239s,13.312,26,10,protocol,7.5,320,0,0,672,0,0,0,0,0,0,0,0,0,0,0,3883.4
+240s,14.848,29,10,protocol,7.5,320,0,0,670,0,0,0,0,0,0,0,0,0,0,0,3826.47
+241s,16.384,32,10,protocol,7.5,330,0,0,672,0,0,0,0,0,0,0,0,0,0,0,3748.76
+242s,9.728,19,10,protocol,7.5,330,0,0,644,0,0,0,0,0,0,0,0,0,0,0,3713.36
+243s,10.24,20,10,protocol,7.5,330,0,0,649,0,0,0,0,0,0,0,0,0,0,0,3689.74
+244s,10.24,20,10,protocol,7.5,330,0,0,680,0,0,0,0,0,0,0,0,0,0,0,3666.68
+245s,10.24,20,10,protocol,7.5,330,0,0,722,0,0,0,0,0,0,0,0,0,0,0,3645.2
+246s,10.24,20,10,protocol,7.5,330,0,0,748,0,0,0,0,0,0,0,0,0,0,0,3626.53
+247s,10.24,20,10,protocol,7.5,330,0,0,770,0,0,0,0,0,0,0,0,0,0,0,3607.07
+248s,10.24,20,10,protocol,7.5,330,0,0,800,0,0,0,0,0,0,0,0,0,0,0,3588.55
+249s,10.24,20,10,protocol,7.5,330,0,0,808,0,0,0,0,0,0,0,0,0,0,0,3570.68
+250s,10.24,20,10,protocol,7.5,340,0,0,840,0,0,0,0,0,0,0,0,0,0,0,3546.05
+251s,10.24,20,10,protocol,7.5,370,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,3514.97
+252s,10.24,20,10,protocol,7.5,370,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,3487.98
+253s,10.24,20,10,protocol,7.5,370,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,3466.61
+254s,10.24,20,10,protocol,7.5,370,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,3448.22
+255s,10.24,20,10,protocol,7.5,370,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,3431.5
+256s,10.24,20,10,protocol,7.5,370,0,0,980,0,0,0,0,0,0,0,0,0,0,0,3414.94
+257s,9.728,19,10,protocol,7.5,370,0,0,945,0,0,0,0,0,0,0,0,0,0,0,3388.44
+258s,10.24,20,10,protocol,7.5,370,0,0,906,0,0,0,0,0,0,0,0,0,0,0,3374.1
+259s,10.24,20,10,protocol,7.5,370,0,0,964,0,0,0,0,0,0,0,0,0,0,0,3360.07
+260s,10.24,20,10,protocol,7.5,370,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,3335.04
+261s,10.24,20,10,protocol,7.5,370,0,0,940,0,0,0,0,0,0,0,0,0,0,0,3314.41
+262s,10.24,20,10,protocol,7.5,370,0,0,934,0,0,0,0,0,0,0,0,0,0,0,3297.06
+263s,10.24,20,10,protocol,7.5,370,0,0,928,0,0,0,0,0,0,0,0,0,0,0,3281.89
+264s,10.24,20,10,protocol,7.5,370,0,0,920,0,0,0,0,0,0,0,0,0,0,0,3266.71
+265s,10.24,20,10,protocol,7.5,370,0,0,950,0,0,0,0,0,0,0,0,0,0,0,3246.92
+266s,10.24,20,10,protocol,7.5,370,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,3233.93
+267s,10.24,20,10,protocol,7.5,380,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,3216.45
+268s,10.24,20,10,protocol,7.5,380,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,3203.34
+269s,10.24,20,10,protocol,7.5,380,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,3190.51
+270s,10.24,20,10,protocol,7.5,380,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,3177.78
+271s,10.24,20,10,protocol,7.5,380,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,3153.96
+272s,10.24,20,10,protocol,7.5,390,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,3129.76
+273s,10.24,20,10,protocol,7.5,390,0,0,1346,0,0,0,0,0,0,0,0,0,0,0,3116.13
+274s,10.24,20,10,protocol,7.5,390,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,3099.86
+275s,10.24,20,10,protocol,7.5,390,0,0,1364,0,0,0,0,0,0,0,0,0,0,0,3085.35
+276s,10.24,20,10,protocol,7.5,390,0,0,1372,0,0,0,0,0,0,0,0,0,0,0,3073.44
+277s,10.24,20,10,protocol,7.5,390,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,3060.95
+278s,10.24,20,10,protocol,7.5,390,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,3048.22
+279s,10.24,20,10,protocol,7.5,390,0,0,1372,0,0,0,0,0,0,0,0,0,0,0,3036.76
+280s,10.24,20,10,protocol,7.5,390,0,0,1386,0,0,0,0,0,0,0,0,0,0,0,3022.33
+281s,10.24,20,10,protocol,7.5,390,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,3006.66
+282s,10.24,20,10,protocol,7.5,400,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,2990.85
+283s,10.24,20,10,protocol,7.5,400,0,0,1631,0,0,0,0,0,0,0,0,0,0,0,2978.7
+284s,10.24,20,10,protocol,7.5,400,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,2965.36
+285s,10.24,20,10,protocol,7.5,400,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,2951.81
+286s,10.24,20,10,protocol,7.5,400,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,2939.47
+287s,10.24,20,10,protocol,7.5,400,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,2928.49
+288s,10.24,20,10,protocol,7.5,400,0,0,1594,0,0,0,0,0,0,0,0,0,0,0,2917.29
+289s,10.24,20,10,protocol,7.5,400,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,2906.79
+290s,10.24,20,10,protocol,7.5,400,0,0,1618,0,0,0,0,0,0,0,0,0,0,0,2896.21
+291s,10.24,20,10,protocol,7.5,400,0,0,1638,0,0,0,0,0,0,0,0,0,0,0,2878.72
+292s,10.24,20,10,protocol,7.5,410,0,0,1742,0,0,0,0,0,0,0,0,0,0,0,2864.38
+293s,10.24,20,10,protocol,7.5,410,0,0,1684,0,0,0,0,0,0,0,0,0,0,0,2853.24
+294s,10.24,20,10,protocol,7.5,420,0,0,1682,0,0,0,0,0,0,0,0,0,0,0,2840.7
+295s,10.24,20,10,protocol,7.5,420,0,0,1564,0,0,0,0,0,0,0,0,0,0,0,2829.02
+296s,10.24,20,10,protocol,7.5,420,0,0,1526,0,0,0,0,0,0,0,0,0,0,0,2817.42
+297s,10.24,20,10,protocol,7.5,420,0,0,1552,0,0,0,0,0,0,0,0,0,0,0,2804.96
+298s,10.24,20,10,protocol,7.5,420,0,0,1546,0,0,0,0,0,0,0,0,0,0,0,2794.2
+299s,10.24,20,10,protocol,7.5,420,0,0,1499,0,0,0,0,0,0,0,0,0,0,0,2784.42
+300s,10.24,20,10,protocol,7.5,420,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,2774.57
